comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,eval_yr,year,cat_2016_score
Brown Trout,Salmo trutta,FALSE,222,19861,NA,LC,LC,Least Concern,0,2011,2018,0
Brown Trout,Salmo trutta,FALSE,174,19861,NA,LC,LC,Least Concern,0,2011,2018,0
Brown Trout,Salmo trutta,FALSE,175,19861,NA,LC,LC,Least Concern,0,2011,2018,0
Brown Trout,Salmo trutta,FALSE,176,19861,NA,LC,LC,Least Concern,0,2011,2018,0
Brown Trout,Salmo trutta,FALSE,70,19861,NA,LC,LC,Least Concern,0,2011,2018,0
Brown Trout,Salmo trutta,FALSE,178,19861,NA,LC,LC,Least Concern,0,2011,2018,0
Brown Trout,Salmo trutta,FALSE,69,19861,NA,LC,LC,Least Concern,0,2011,2018,0
Brown Trout,Salmo trutta,FALSE,189,19861,NA,LC,LC,Least Concern,0,2011,2018,0
Brown Trout,Salmo trutta,FALSE,73,19861,NA,LC,LC,Least Concern,0,2011,2018,0
Brown Trout,Salmo trutta,FALSE,222,19861,NA,LC,LC,Least Concern,0,2011,2019,0
Brown Trout,Salmo trutta,FALSE,174,19861,NA,LC,LC,Least Concern,0,2011,2019,0
Brown Trout,Salmo trutta,FALSE,175,19861,NA,LC,LC,Least Concern,0,2011,2019,0
Brown Trout,Salmo trutta,FALSE,176,19861,NA,LC,LC,Least Concern,0,2011,2019,0
Brown Trout,Salmo trutta,FALSE,70,19861,NA,LC,LC,Least Concern,0,2011,2019,0
Brown Trout,Salmo trutta,FALSE,178,19861,NA,LC,LC,Least Concern,0,2011,2019,0
Brown Trout,Salmo trutta,FALSE,69,19861,NA,LC,LC,Least Concern,0,2011,2019,0
Brown Trout,Salmo trutta,FALSE,189,19861,NA,LC,LC,Least Concern,0,2011,2019,0
Brown Trout,Salmo trutta,FALSE,73,19861,NA,LC,LC,Least Concern,0,2011,2019,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1965,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1966,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1967,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1968,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1969,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1970,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1971,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1972,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1973,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1974,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1975,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1976,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1977,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1978,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1979,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1980,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1981,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1982,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1983,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1984,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1985,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1986,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1987,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1988,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1989,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1990,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1991,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1992,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1993,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1994,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1995,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1996,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1997,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1998,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1999,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2000,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2001,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2002,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2003,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2004,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2005,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2006,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2007,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2008,2008,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2008,2009,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2008,2010,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2008,2011,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2012,2012,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2012,2013,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2012,2014,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2012,2015,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2012,2016,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2012,2017,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2018,2018,0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0,2018,2019,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1965,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1966,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1967,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1968,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1969,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1970,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1971,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1972,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1973,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1974,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1975,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1976,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1977,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1978,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1979,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1980,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1981,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1982,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1983,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1984,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1985,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1986,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1987,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1988,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1989,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1990,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1991,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1992,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1993,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1994,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1995,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1996,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1997,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1998,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1999,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2000,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2001,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2002,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2003,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2004,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2005,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2006,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2007,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2008,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2009,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2010,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2011,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2012,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2013,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2014,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2015,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2016,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2017,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2008,2018,0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0,2019,2019,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1965,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1966,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1967,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1968,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1969,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1970,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1971,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1972,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1973,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1974,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1975,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1976,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1977,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1978,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1979,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1980,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1981,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1982,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1983,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1984,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1985,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1986,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1987,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1988,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1989,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1990,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1991,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1992,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1993,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1994,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,NA,1995,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1996,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1997,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1998,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,1999,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2000,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2001,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2002,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2003,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2004,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2005,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2006,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2007,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2008,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2009,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2010,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2011,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2012,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2013,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2014,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2015,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2016,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996,2017,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,LC,Least Concern,0,2018,2018,0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,LC,LC,Least Concern,0,2018,2019,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1965,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1966,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1967,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1968,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1969,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1970,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1971,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1972,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1973,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1974,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1975,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1976,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1977,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1978,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1979,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1980,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1981,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1982,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1983,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1984,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1985,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1986,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1987,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1988,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1989,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1990,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1991,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1992,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1993,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1994,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1995,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1996,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1997,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1998,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,1999,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,2000,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,2001,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,2002,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,2003,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,2004,0
