site_number,site_name,bioregion,country,start_year,end_year,area_cat,mu,year,area
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1994,27
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1995,19
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1996,12
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1997,9
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1998,5
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1999,3
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,2000,10
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,2001,57
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,2002,122
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,2003,9
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,2004,5
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,2005,44
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1984,4486
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1985,4441
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1986,5173
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1987,4250
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1989,5391
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1990,5535
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1991,5941
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1992,5996
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1993,5727
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1994,4325
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1995,4065
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1996,3965
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1997,3738
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1998,2623
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,1999,3785
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,2000,4233
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,2001,4368
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,2002,4922
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,2003,3463
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,2004,3202
212,TANMH - Tangier,Temperate North Atlantic,USA,1984,2005,>1000ha,-0.42,2005,4107
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1984,179
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1985,176
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1986,173
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1987,190
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1989,233
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1990,272
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1991,267
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1992,274
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1993,282
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1994,296
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1995,302
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1996,307
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1997,339
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1998,303
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,1999,265
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,2000,308
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,2001,324
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,2002,373
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,2003,359
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,2004,242
213,YRKPH - York,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.05,2005,177
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1984,0
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1985,52
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1986,76
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1987,26
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1989,47
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1990,41
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1991,75
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1992,70
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1993,77
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1994,64
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1995,71
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1996,44
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1997,59
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1998,38
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,1999,65
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,2000,84
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,2001,93
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,2002,105
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,2003,63
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,2004,90
214,BIGMH - Big Annenessex,Temperate North Atlantic,USA,1984,2005,<100ha,,2005,112
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1937,327.71
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1953,488.71
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1963,428.8
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1971,420
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1974,211.43
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1978,239.51
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1981,151.1
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1984,201.18
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1985,177.28
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1986,173.64
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1987,185.41
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1989,225.94
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1990,235.76
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1991,252.62
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1992,267.43
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1993,269.52
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1994,298.5
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1995,303.21
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1996,302.72
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1997,309.05
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1998,298.35
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,1999,265.92
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,2000,308.89
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,2001,310.33
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,2002,299.02
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,2003,294.67
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,2004,290.74
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,2005,275.29
215,East River,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.68,2006,205.2
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1937,267.86
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1953,296.09
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1961,543.09
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1969,523.76
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1974,300
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1978,77.31
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1981,73.04
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1984,109.4
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1985,90.99
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1986,94.74
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1987,154.85
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1989,210.57
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1990,240.27
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1991,239.45
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1992,285.81
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1993,307.46
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1994,302.75
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1995,289.27
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1996,293.91
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1997,271.83
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1998,280.44
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,1999,266.24
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,2000,291.69
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,2001,299.4
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,2002,366.08
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,2003,239.99
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,2004,252.12
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,2005,294.76
216,Fleets Bay,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.19,2006,234.17
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1937,203.33
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1951,360.26
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1960,364.16
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1971,223.01
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1974,200
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1978,129
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1981,125.23
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1984,193.01
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1985,192.24
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1986,198.95
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1987,202.75
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1989,247.19
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1990,259.06
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1991,272.43
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1992,281.41
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1993,282.31
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1994,301.12
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1995,300.85
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1996,301.33
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1997,328.38
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1998,305.48
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,1999,278.87
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,2000,298.14
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,2001,303
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,2002,309.55
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,2003,312.3
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,2004,215.43
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,2005,152.74
217,Jenkins Neck,Temperate North Atlantic,USA,1937,2006,<1000ha,-0.46,2006,147.6
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1938,405.18
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1949,399.41
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1955,370.54
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1966,399.36
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1972,355.88
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1978,316.27
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1981,290.08
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1984,290.18
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1985,277.23
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1986,295.74
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1987,259.41
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1989,280.01
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1990,307.71
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1991,339.36
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1992,370.74
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1993,395.2
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1994,353.09
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1995,349.18
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1996,344.91
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1997,368.03
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1998,354.61
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,1999,365.33
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,2000,355.9
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,2001,354.88
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,2002,350.36
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,2003,351.3
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,2004,303.83
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,2005,306.92
218,Vaucluse Shores,Temperate North Atlantic,USA,1938,2006,<1000ha,-0.99,2006,206.04
219,Parrott Islands,Temperate North Atlantic,USA,1937,1971,<1000ha,,1937,189.53
219,Parrott Islands,Temperate North Atlantic,USA,1937,1971,<1000ha,,1951,355.37
219,Parrott Islands,Temperate North Atlantic,USA,1937,1971,<1000ha,,1960,353.73
219,Parrott Islands,Temperate North Atlantic,USA,1937,1971,<1000ha,,1968,277.62
219,Parrott Islands,Temperate North Atlantic,USA,1937,1971,<1000ha,,1971,0
220,Mumfort Islands,Temperate North Atlantic,USA,1937,2000,<1000ha,-10.97,1937,91.63
220,Mumfort Islands,Temperate North Atlantic,USA,1937,2000,<1000ha,-10.97,1953,241.92
220,Mumfort Islands,Temperate North Atlantic,USA,1937,2000,<1000ha,-10.97,1960,213.84
220,Mumfort Islands,Temperate North Atlantic,USA,1937,2000,<1000ha,-10.97,1971,200
220,Mumfort Islands,Temperate North Atlantic,USA,1937,2000,<1000ha,-10.97,1974,5.67
220,Mumfort Islands,Temperate North Atlantic,USA,1937,2000,<1000ha,-10.97,1990,1.48
220,Mumfort Islands,Temperate North Atlantic,USA,1937,2000,<1000ha,-10.97,2000,0.09
224,Bass River,Temperate North Atlantic,USA,1994,2000,<10ha,-26.58,1994,5.86
224,Bass River,Temperate North Atlantic,USA,1994,2000,<10ha,-26.58,2000,1.19
225,Beverly Harbor/Danvers River,Temperate North Atlantic,USA,1995,2001,<10ha,-9.78,1995,4.11
225,Beverly Harbor/Danvers River,Temperate North Atlantic,USA,1995,2001,<10ha,-9.78,2001,2.29
226,"Boston Harbor
South",Temperate North Atlantic,USA,1995,2001,<100ha,-25.45,1995,73.06
226,"Boston Harbor
South",Temperate North Atlantic,USA,1995,2001,<100ha,-25.45,2001,15.87
227,Bournes Pond,Temperate North Atlantic,USA,1994,2000,<100ha,-8.59,1994,18.91
227,Bournes Pond,Temperate North Atlantic,USA,1994,2000,<100ha,-8.59,2000,11.29
228,Buttermilk and Little Buttermilk Bays,Temperate North Atlantic,USA,1996,2002,<100ha,,1996,38.22
228,Buttermilk and Little Buttermilk Bays,Temperate North Atlantic,USA,1996,2002,<100ha,,2002,0
229,Cape Pogue Pond\Pochet Pond\Calebs Pond,Temperate North Atlantic,USA,1994,1999,<1000ha,-4.15,1994,220.43
229,Cape Pogue Pond\Pochet Pond\Calebs Pond,Temperate North Atlantic,USA,1994,1999,<1000ha,-4.15,1999,179.11
230,"Duxbury/Plymout
h Harbors",Temperate North Atlantic,USA,1995,2000,<1000ha,-2.71,1995,906.03
230,"Duxbury/Plymout
h Harbors",Temperate North Atlantic,USA,1995,2000,<1000ha,-2.71,2000,791.38
232,Gloucester Harbor,Temperate North Atlantic,USA,1996,2001,<100ha,-3.88,1996,18.37
232,Gloucester Harbor,Temperate North Atlantic,USA,1996,2001,<100ha,-3.88,2001,15.13
234,Herring River,Temperate North Atlantic,USA,1994,2000,<10ha,-13.31,1994,3.4
234,Herring River,Temperate North Atlantic,USA,1994,2000,<10ha,-13.31,2000,1.53
235,Hyannis Harbor,Temperate North Atlantic,USA,1994,2000,<100ha,-4.11,1994,68.35
235,Hyannis Harbor,Temperate North Atlantic,USA,1994,2000,<100ha,-4.11,2000,53.4
236,Lagoon Pond,Temperate North Atlantic,USA,1994,1999,<100ha,-16.55,1994,66.44
236,Lagoon Pond,Temperate North Atlantic,USA,1994,1999,<100ha,-16.55,1999,29.04
237,Lake Tashmoo,Temperate North Atlantic,USA,1994,1999,<100ha,-17.36,1994,36.92
237,Lake Tashmoo,Temperate North Atlantic,USA,1994,1999,<100ha,-17.36,1999,15.5
238,Little Pond,Temperate North Atlantic,USA,1994,2000,<10ha,-14.75,1994,5.96
238,Little Pond,Temperate North Atlantic,USA,1994,2000,<10ha,-14.75,2000,2.46
239,Lower Pleasant Bay,Temperate North Atlantic,USA,1994,2000,<1000ha,-1.5,1994,513.06
239,Lower Pleasant Bay,Temperate North Atlantic,USA,1994,2000,<1000ha,-1.5,2000,468.93
240,Lynn Harbor,Temperate North Atlantic,USA,1996,2001,<1000ha,-2.15,1996,288.7
240,Lynn Harbor,Temperate North Atlantic,USA,1996,2001,<1000ha,-2.15,2001,259.28
241,Madaket Harbor,Temperate North Atlantic,USA,1994,1999,<1000ha,-2.1,1994,271.66
241,Madaket Harbor,Temperate North Atlantic,USA,1994,1999,<1000ha,-2.1,1999,244.59
242,Manchester Harbor,Temperate North Atlantic,USA,1996,2001,<100ha,-4.11,1996,58.39
242,Manchester Harbor,Temperate North Atlantic,USA,1996,2001,<100ha,-4.11,2001,47.53
243,Marblehead Harbor,Temperate North Atlantic,USA,1996,2001,<10ha,-14.04,1996,10.21
243,Marblehead Harbor,Temperate North Atlantic,USA,1996,2001,<10ha,-14.04,2001,5.06
244,Menemsha Pond,Temperate North Atlantic,USA,1994,1999,<1000ha,-3.66,1994,171.74
244,Menemsha Pond,Temperate North Atlantic,USA,1994,1999,<1000ha,-3.66,1999,143
245,Morris Island,Temperate North Atlantic,USA,1994,2000,<100ha,-2.33,1994,68.57
245,Morris Island,Temperate North Atlantic,USA,1994,2000,<100ha,-2.33,2000,59.62
246,Nantucket  Harbor,Temperate North Atlantic,USA,1994,1999,<1000ha,-6.44,1994,964.11
246,Nantucket  Harbor,Temperate North Atlantic,USA,1994,1999,<1000ha,-6.44,1999,698.62
247,New Bedfor Harbor(Outer)/Clarks Cove,Temperate North Atlantic,USA,1996,2002,<100ha,-1.97,1996,54.58
247,New Bedfor Harbor(Outer)/Clarks Cove,Temperate North Atlantic,USA,1996,2002,<100ha,-1.97,2002,48.5
248,Ryders Cove/Crow Pond/Bassing Harbor,Temperate North Atlantic,USA,1994,2000,<100ha,-4.7,1994,59.29
248,Ryders Cove/Crow Pond/Bassing Harbor,Temperate North Atlantic,USA,1994,2000,<100ha,-4.7,2000,44.72
249,Salem Harbor,Temperate North Atlantic,USA,1996,2001,<100ha,-33.43,1996,41.87
249,Salem Harbor,Temperate North Atlantic,USA,1996,2001,<100ha,-33.43,2001,7.87
250,Scituate Harbor,Temperate North Atlantic,USA,1995,2000,<10ha,-3.03,1995,4.77
250,Scituate Harbor,Temperate North Atlantic,USA,1995,2000,<10ha,-3.03,2000,4.1
251,"Stage Harbor
System",Temperate North Atlantic,USA,1994,2000,<100ha,-7.93,1994,104.59
251,"Stage Harbor
System",Temperate North Atlantic,USA,1994,2000,<100ha,-7.93,2000,64.99
252,Three Bays,Temperate North Atlantic,USA,1994,2000,<10ha,,1994,4.35
252,Three Bays,Temperate North Atlantic,USA,1994,2000,<10ha,,2000,0
253,"Upper Pleasant
Bay",Temperate North Atlantic,USA,1994,2000,<100ha,-7.67,1994,120.82
253,"Upper Pleasant
Bay",Temperate North Atlantic,USA,1994,2000,<100ha,-7.67,2000,76.24
255,"Wareham
River/Marks Cove",Temperate North Atlantic,USA,1996,2002,<10ha,-23.83,1996,4.39
255,"Wareham
River/Marks Cove",Temperate North Atlantic,USA,1996,2002,<10ha,-23.83,2002,1.05
256,"West Falmouth
Harbor",Temperate North Atlantic,USA,1996,2002,<100ha,-1.24,1996,21.92
256,"West Falmouth
Harbor",Temperate North Atlantic,USA,1996,2002,<100ha,-1.24,2002,20.35
257,Westport River - East and West Branch,Temperate North Atlantic,USA,1996,2002,<1000ha,-6.19,1996,273.05
257,Westport River - East and West Branch,Temperate North Atlantic,USA,1996,2002,<1000ha,-6.19,2002,188.36
258,Weweantic River,Temperate North Atlantic,USA,1996,2002,<100ha,-14.16,1996,20.63
258,Weweantic River,Temperate North Atlantic,USA,1996,2002,<100ha,-14.16,2002,8.82
259,Wild Harbor,Temperate North Atlantic,USA,1996,2002,<10ha,-2.16,1996,8.06
259,Wild Harbor,Temperate North Atlantic,USA,1996,2002,<10ha,-2.16,2002,7.08
260,Boston Harbor North,Temperate North Atlantic,USA,1995,2001,<10ha,,1995,0
260,Boston Harbor North,Temperate North Atlantic,USA,1995,2001,<10ha,,2001,11.1
261,Cohasset Harbor,Temperate North Atlantic,USA,1995,2001,<100ha,0.52,1995,45.56
261,Cohasset Harbor,Temperate North Atlantic,USA,1995,2001,<100ha,0.52,2001,47
262,Lewis Bay,Temperate North Atlantic,USA,1995,2001,<1ha,18.12,1995,0.16
262,Lewis Bay,Temperate North Atlantic,USA,1995,2001,<1ha,18.12,2001,0.48
271,Coastal Bend,Tropical Atlantic,USA,1958,1994,>1000ha,0.2,1958,10584
271,Coastal Bend,Tropical Atlantic,USA,1958,1994,>1000ha,0.2,1994,11385
272,Galveston Bay,Tropical Atlantic,USA,1956,1998,>1000ha,-5.4,1956,2025
272,Galveston Bay,Tropical Atlantic,USA,1956,1998,>1000ha,-5.4,1998,210
273,Chandeleur Islands,Tropical Atlantic,USA,1969,1995,>1000ha,-1.33,1969,6377
273,Chandeleur Islands,Tropical Atlantic,USA,1969,1995,>1000ha,-1.33,1969,4669
273,Chandeleur Islands,Tropical Atlantic,USA,1969,1995,>1000ha,-1.33,1992,6536
273,Chandeleur Islands,Tropical Atlantic,USA,1969,1995,>1000ha,-1.33,1995,4511
274,Mississippi Sound,Tropical Atlantic,USA,1992,2003,<1000ha,-6.36,1992,600
274,Mississippi Sound,Tropical Atlantic,USA,1992,2003,<1000ha,-6.36,2003,298
275,Mobile Bay,Tropical Atlantic,USA,1981,2003,<1000ha,-7.77,1981,1105
275,Mobile Bay,Tropical Atlantic,USA,1981,2003,<1000ha,-7.77,2003,200
276,Perdido Bay,Tropical Atlantic,USA,1940,2003,<1000ha,-2.18,1940,475
276,Perdido Bay,Tropical Atlantic,USA,1940,2003,<1000ha,-2.18,2003,120
277,Pensacola Bay,Tropical Atlantic,USA,1960,1992,>1000ha,-2.31,1968,3800
